recommendationid,Polarity,Subjectivity,NLTK_Compound,Sentiment_Label
212185283,-0.2533333333333333,0.4133333333333334,-0.9185,Negative
212174580,0.14166666666666664,0.47083333333333327,0.953,Positive
212167109,0.06666666666666665,0.36666666666666664,0.8316,Positive
212107768,0.11233766233766233,0.47683982683982684,0.8074,Positive
212106272,-0.0028114478114478142,0.45735690235690235,0.5395,Positive
212092313,0.08645833333333333,0.5833333333333334,0.6728,Positive
212076549,0.04999999999999999,0.45,0.34,Positive
212073931,0.35000000000000003,0.8666666666666667,0.7269,Positive
212052800,0.15547318892045456,0.6651515151515152,0.8405,Positive
212027942,0.22653061224489796,0.5122448979591837,0.4864,Positive
212022696,0.24666666666666667,0.4533333333333334,0.8987,Positive
211967951,-0.06375,0.4425,-0.847,Negative
211966876,0.35000000000000003,0.5583333333333332,0.9493,Positive
211945775,0.3936666666666666,0.5763333333333334,0.9251,Positive
211870484,0.446031746031746,0.5484126984126984,0.8442,Positive
211845055,-0.24166666666666667,0.3625,-0.4615,Negative
211840970,0.0,0.5,0.0,Neutral
211834637,0.04666666666666666,0.4977777777777778,-0.4767,Negative
211833977,-0.4,0.6,-0.5423,Negative
211829400,0.325,0.5916666666666667,0.9176,Positive
211812559,0.0,0.0,0.0,Neutral
211808512,-0.0385185185185185,0.6198765432098765,0.6382,Positive
211805002,0.0,0.0,0.4588,Positive
211800345,0.16,0.54,0.7902,Positive
211782752,0.55,0.475,0.8689,Positive
211782211,0.18055555555555558,0.525,0.9449,Positive
211773730,0.0,0.0,-0.7264,Negative
211769911,0.3,0.2,0.2732,Positive
211766125,-0.4583333333333333,0.5916666666666667,-0.3612,Negative
211764363,0.0,0.65,0.5984,Positive
211754371,0.0,0.0,0.0,Neutral
211748892,-0.07916666666666666,0.48511904761904767,0.0,Neutral
211747425,0.11388888888888889,0.48333333333333334,-0.211,Negative
211733753,-0.125,0.4375,-0.2247,Negative
211702322,0.3558333333333333,0.63,0.9446,Positive
211701682,-0.052921455938697314,0.494588122605364,-0.983,Negative
211701410,0.0,0.0,-0.0382,Neutral
212660840,-0.05000000000000002,0.6,0.0243,Neutral
212660555,-0.4,0.4,-0.4767,Negative
212660213,0.08146853146853147,0.51002331002331,0.968,Positive
212658964,0.0,0.0,0.0,Neutral
212656115,-0.09583333333333333,0.5013888888888889,0.9201,Positive
212652380,-0.12222222222222226,0.34246031746031746,0.6486,Positive
212651803,-0.2,0.4,-0.5719,Negative
212646828,0.0,0.0,0.34,Positive
212646574,-0.03294612794612796,0.48626863876863874,0.9896,Positive
212642756,-0.11689570119802675,0.4606060606060605,-0.9953,Negative
212639226,-0.06493506493506496,0.43961038961038956,0.9313,Positive
212637826,0.35000000000000003,0.8999999999999999,0.6124,Positive
212637518,-0.5,1.0,0.3863,Positive
212635653,0.07850378787878785,0.5349431818181818,0.589,Positive
212625149,0.052083333333333336,0.6145833333333334,0.7194,Positive
212619750,0.4666666666666666,0.5333333333333333,0.7111,Positive
212608472,0.029040404040404064,0.6218013468013468,-0.902,Negative
212598341,0.08630651755651754,0.4546115921115921,0.8689,Positive
212597109,0.03195536065665936,0.4839861977848995,0.8702,Positive
212592374,-0.3,0.4777777777777778,0.9535,Positive
212581241,-0.015700104493207943,0.4906739811912226,0.995,Positive
212577103,-0.03240740740740742,0.49027777777777776,0.9001,Positive
212575882,1.0,1.0,-0.2498,Negative
212567452,-1.2335811384723961e-17,0.5444444444444445,0.8779,Positive
212562010,0.15,0.2729166666666667,0.1779,Positive
212551860,0.0249088630667578,0.39798359535201644,0.9301,Positive
212550891,-0.18214285714285716,0.45459183673469383,-0.9224,Negative
212547410,-0.1,0.30000000000000004,0.291,Positive
212546425,0.0,0.1,-0.1531,Negative
212536764,0.0,0.125,0.0,Neutral
212531801,0.18541666666666667,0.5027777777777778,0.8402,Positive
212529258,0.8,0.7,0.4215,Positive
212526977,-0.16111111111111112,0.5666666666666668,-0.5104,Negative
212526933,-0.2,0.625,0.5423,Positive
212524357,0.1101335940045617,0.48512079318530926,0.992,Positive
212522867,-0.32999999999999996,0.5266666666666666,0.0516,Positive
212521544,0.0,0.0,0.0,Neutral
212519694,-0.050000000000000044,0.75,-0.2023,Negative
212516471,0.017272727272727263,0.530909090909091,-0.7003,Negative
212514925,-0.15,0.42499999999999993,0.6285,Positive
212512906,0.2642857142857143,0.6678571428571429,0.4019,Positive
212512651,0.0,0.0,-0.2584,Negative
212511431,-0.0713235294117647,0.524264705882353,0.9409,Positive
212509885,0.4,0.5,0.6908,Positive
212508346,0.2431818181818182,0.5022727272727273,0.5859,Positive
212508046,0.44285714285714284,0.7428571428571429,0.1513,Positive
212503091,-0.02500000000000001,0.5,0.6808,Positive
212501530,-0.05897435897435897,0.4371794871794872,-0.5632,Negative
212495230,0.20000000000000004,0.8333333333333334,-0.5256,Negative
212493881,-0.15,0.1,-0.1695,Negative
212491366,0.057226485635576536,0.5340810704447069,0.9886,Positive
212490573,0.20000000000000004,0.7333333333333334,0.204,Positive
212483875,-0.08129629629629631,0.42018518518518516,0.8173,Positive
212482890,-0.09342105263157896,0.5824561403508772,-0.3686,Negative
212480915,0.6428571428571428,0.7678571428571428,0.34,Positive
212478375,-0.04999999999999999,0.9,0.0,Neutral
212475673,0.04999999999999999,0.7,0.0258,Neutral
212474031,-0.07500000000000001,0.45,-0.25,Negative
212471264,0.0,0.0,-0.5267,Negative
212469890,0.033333333333333326,0.3333333333333333,-0.5106,Negative
212469708,0.019999999999999997,0.5933333333333334,-0.0828,Negative
212468144,0.0,0.0,0.0,Neutral
212465421,-0.2878787878787879,0.41818181818181815,-0.3612,Negative
212460251,-0.062431129476584024,0.4819214876033058,0.9532,Positive
212459869,-0.04,0.24,0.8932,Positive
212459020,-0.11181818181818182,0.536060606060606,-0.6187,Negative
212458454,0.18712121212121208,0.4601898101898102,0.8761,Positive
212458119,-0.5,1.0,-0.6739,Negative
212455359,0.10138888888888886,0.673611111111111,0.1566,Positive
212455317,-0.4,0.4,0.34,Positive
212452926,0.0,0.0,0.0,Neutral
212451119,-0.4,0.4,-0.2584,Negative
212450842,0.25499999999999995,0.7,0.5413,Positive
212450424,0.04999999999999999,0.5,0.6597,Positive
212447361,-0.25,0.25,-0.5106,Negative
212444731,0.25,0.28846153846153844,0.4404,Positive
212444697,0.38749999999999996,0.6375,0.8176,Positive
212444235,0.3,0.14166666666666666,0.8622,Positive
212443349,-0.13333333333333333,0.6,0.3818,Positive
212441327,0.7,0.6000000000000001,0.3182,Positive
212440820,0.3,0.35,0.765,Positive
212440472,-0.4,0.4,-0.4939,Negative
212440191,0.2,0.45,0.4939,Positive
212439277,-0.2,0.2,-0.7867,Negative
212438430,0.0,0.0,-0.4588,Negative
212438355,-0.0280448717948718,0.4899038461538462,0.9812,Positive
212437763,0.7,0.6000000000000001,0.4404,Positive
212437606,-0.03333333333333334,0.3666666666666667,-0.875,Negative
212437273,-0.15,0.2,-0.6488,Negative
212434934,0.4,0.9,0.8192,Positive
212432731,-0.09166666666666667,0.5125,0.1027,Positive
212432246,0.35555555555555557,0.5,0.4404,Positive
212428620,-0.13333333333333333,0.5333333333333333,0.0772,Positive
212426335,0.7,0.6000000000000001,0.2382,Positive
212425824,0.033333333333333326,0.6666666666666666,0.6369,Positive
212424609,-0.5,0.7,-0.6808,Negative
212424477,0.015076590076590096,0.48983100233100224,0.9834,Positive
212423596,0.11050407925407925,0.5588150738150736,0.9932,Positive
212419388,0.033333333333333326,0.3333333333333333,0.6486,Positive
212418775,-0.23333333333333336,0.7666666666666666,-0.1779,Negative
212418677,0.0699090909090909,0.5006969696969698,-0.8552,Negative
212418421,0.0,0.0,0.0,Neutral
212416675,0.04999999999999999,0.5,0.6697,Positive
212413857,-0.05000000000000002,0.30000000000000004,0.5106,Positive
212411117,-0.10191919191919192,0.3443434343434343,-0.9049,Negative
212410799,-0.0050000000000000044,0.33,0.2742,Positive
212404013,0.3,0.4625,0.7717,Positive
212403751,0.13333333333333333,0.37083333333333335,-0.5627,Negative
212403746,-0.7333333333333334,0.7666666666666666,-0.628,Negative
212398110,-0.22000000000000003,0.52,0.4021,Positive
212384417,-0.4,0.4,0.2023,Positive
212378020,0.0,0.0,0.0,Neutral
212370535,0.2,0.58,0.7506,Positive
212366390,-0.05000000000000002,0.30000000000000004,0.6908,Positive
212365439,0.3755980861244018,0.5291866028708133,0.9918,Positive
212363254,0.2966666666666667,0.53,0.9816,Positive
212357880,0.008391608391608386,0.492074592074592,-0.895,Negative
212355210,-0.1,0.17333333333333334,-0.5267,Negative
212331291,0.07305194805194803,0.5837481962481963,0.9609,Positive
212325864,-0.30000000000000004,0.6000000000000001,-0.5574,Negative
212320208,-0.28181818181818175,0.5606060606060606,0.1531,Positive
212314018,-0.7,0.7,-0.2263,Negative
212268656,0.024999999999999994,0.5,-0.4588,Negative
212253331,-3.172065784643304e-17,0.4714285714285715,0.8805,Positive
212214746,0.0,0.0,0.0,Neutral
212181511,-0.10000000000000002,0.5,0.296,Positive
212088050,0.35,0.65,0.3182,Positive
212080400,0.039037843876553534,0.526913140622818,0.7614,Positive
212078792,0.11250000000000003,0.5958333333333332,0.7444,Positive
211850771,0.08611111111111111,0.3472222222222222,0.6369,Positive
211848009,0.11205357142857143,0.4589285714285714,0.6808,Positive
211823732,-0.4,0.5,-0.5423,Negative
211762167,-0.3499999999999999,0.3333333333333333,-0.4576,Negative
211760710,0.3,0.35,0.6369,Positive
211726740,0.0,0.0,0.0,Neutral
211657535,0.0,0.525,0.3802,Positive
211580726,0.36250000000000004,0.6375,0.7351,Positive
211577828,0.5833333333333334,0.6166666666666667,0.5423,Positive
211555955,0.25307142857142856,0.5815,0.9761,Positive
211553502,0.3666666666666667,0.5296296296296296,0.0428,Neutral
211526165,0.039999999999999994,0.4,0.8658,Positive
211520994,-0.2,0.2,-0.2755,Negative
211516054,0.06333333333333332,0.3688888888888888,0.9382,Positive
211504397,0.03380526577247889,0.5303497504317176,-0.955,Negative
211460284,-0.1375,0.5625,-0.9112,Negative
211374834,-0.31666666666666665,0.6333333333333334,-0.7812,Negative
211355391,0.55,0.475,0.8126,Positive
211336022,-0.21999999999999997,0.5233333333333333,0.8532,Positive
211334099,0.5,0.18333333333333332,0.765,Positive
211309952,0.2333333333333333,0.625,0.9485,Positive
211301050,-0.02358585858585859,0.5376767676767676,-0.7845,Negative
211272065,-0.05562015503875967,0.5083850129198966,0.7063,Positive
211270774,0.1305555555555556,0.6236111111111111,0.743,Positive
211191676,0.10699404761904763,0.5488095238095239,0.9746,Positive
211073526,-0.4,0.4,-0.2023,Negative
211067931,-0.1866666666666667,0.6195833333333334,-0.8131,Negative
211055859,0.2,0.575,0.6249,Positive
211040340,0.16944444444444443,0.4138888888888888,0.4927,Positive
211037865,-0.09000000000000001,0.38999999999999996,0.8825,Positive
211035092,0.25,0.6841269841269842,0.9839,Positive
210988825,0.19327731092436973,0.48445378151260504,0.9637,Positive
210897108,-0.13333333333333333,0.30000000000000004,-0.2525,Negative
210775159,-0.15,0.1,0.1862,Positive
210751769,-0.25,0.5,-0.34,Negative
210743662,0.14621657754010697,0.42287878787878785,0.9234,Positive
210679981,0.12265268515268514,0.5229832104832105,0.753,Positive
210672974,0.2416666666666667,0.5916666666666667,-0.5719,Negative
210668435,0.19772727272727272,0.5545454545454546,0.9709,Positive
210465016,0.013911122890714722,0.48284470631409415,0.992,Positive
210245476,0.16666666666666666,0.2333333333333333,0.0165,Neutral
210228917,0.155026455026455,0.4707671957671957,0.9273,Positive
210148509,0.09034090909090908,0.625,0.8309,Positive
210010964,0.15,0.1,0.6808,Positive
209992806,-0.03636363636363637,0.35454545454545455,0.6246,Positive
209981864,0.04114583333333334,0.4026041666666667,0.893,Positive
209967405,0.04081632653061225,0.6360544217687075,-0.6597,Negative
209966647,0.0,0.0,-0.2584,Negative
209949266,-0.045833333333333344,0.15416666666666667,-0.7351,Negative
209906240,0.11064471243042676,0.41153112760255617,0.6017,Positive
209903085,0.14999999999999997,0.5,0.802,Positive
209901929,0.0,0.0,0.0,Neutral
209901315,0.04999999999999999,0.45,0.0,Neutral
209895251,0.0,0.6,0.0387,Neutral
209876927,0.02357142857142858,0.3542857142857143,-0.8647,Negative
209876237,-0.30000000000000004,0.4,-0.6486,Negative
209866449,0.07023809523809522,0.42738095238095236,0.446,Positive
209850108,0.3,0.35,0.0258,Neutral
209821946,-0.13181818181818183,0.42727272727272725,0.6249,Positive
209807459,0.275,0.6,0.7579,Positive
209801369,0.04999999999999999,0.5,0.3761,Positive
209794725,-0.026373626373626377,0.3054945054945055,-0.986,Negative
209794470,0.06888888888888887,0.40444444444444444,-0.8364,Negative
209719970,0.19545454545454544,0.6333333333333333,-0.2263,Negative
209715464,0.1708333333333333,0.6615740740740742,0.9728,Positive
209699373,-0.025000000000000022,0.4,0.7238,Positive
209685442,-0.09441964285714285,0.31979166666666664,-0.2668,Negative
209676987,-0.2333333333333333,0.4666666666666666,-0.34,Negative
209667753,0.1,1.0,-0.3612,Negative
209656632,0.04999999999999999,0.45,-0.1197,Negative
209631546,-0.09639249639249638,0.5728054353054354,-0.4767,Negative
209617166,-0.22083333333333335,0.8166666666666668,-0.3612,Negative
209612435,-0.45833333333333326,0.48333333333333334,-0.9263,Negative
209569163,-0.1666666666666667,0.6,0.0772,Positive
209566113,-0.08142857142857143,0.4102380952380953,0.1027,Positive
209557306,-0.13181818181818183,0.45,0.0,Neutral
209547739,-0.3,0.29047619047619044,-0.6066,Negative
209517456,-0.4,0.4,-0.6124,Negative
209511119,0.033333333333333326,0.375,0.1761,Positive
209458869,-0.08333333333333333,0.41111111111111115,-0.0828,Negative
209440413,0.01840909090909092,0.5812962962962963,0.9582,Positive
209430749,0.0,0.0,0.0,Neutral
209413482,0.09500000000000001,0.5599999999999999,-0.4803,Negative
209367635,0.0,0.0,0.0,Neutral
209363739,0.3,0.35,0.7579,Positive
209358298,0.03613636363636363,0.5629545454545454,0.7992,Positive
209325417,-0.04064742664742664,0.5304838864838864,0.0922,Positive
209324450,-0.1333333333333333,0.6011904761904762,-0.7346,Negative
209310516,-0.008207070707070704,0.45018939393939394,0.9798,Positive
209298882,-0.05681818181818183,0.33560606060606063,0.4082,Positive
209296294,0.44000000000000006,0.58,0.9664,Positive
209256139,0.3,0.6977777777777778,0.601,Positive
209250757,-0.0231818181818182,0.5027272727272727,0.9516,Positive
209249156,-0.15000000000000002,0.45,-0.5423,Negative
209235855,0.15000000000000002,0.85,0.9414,Positive
209230356,0.4666666666666666,0.26666666666666666,0.1611,Positive
209216479,0.0,0.0,-0.2263,Negative
209215643,-0.0625,0.53125,-0.5095,Negative
209194653,0.0,0.38749999999999996,0.8922,Positive
209173545,0.3,0.2,0.5106,Positive
209171984,-0.30000000000000004,0.2,-0.6705,Negative
209167605,-0.041666666666666664,0.494047619047619,-0.7359,Negative
209153455,-0.3671487603305785,0.5549586776859505,-0.958,Negative
209139420,0.00892156862745099,0.5008496732026144,0.9801,Positive
209112982,0.21000000000000002,0.6000000000000001,0.7672,Positive
209101580,0.11666666666666665,0.41111111111111115,0.4404,Positive
209101129,-0.005411255411255417,0.462914862914863,-0.9659,Negative
209090361,-0.29999999999999993,0.3916666666666666,0.4559,Positive
209084595,-0.02500000000000001,0.38750000000000007,0.6145,Positive
209073179,-0.2,0.4,0.2924,Positive
209066712,0.26666666666666666,0.5,0.7269,Positive
209061512,-0.0798821548821549,0.5056397306397307,-0.0772,Negative
209044557,-0.10400673400673399,0.5804713804713805,0.8239,Positive
209027022,0.2922077922077922,0.598989898989899,0.9019,Positive
209024936,-0.4,0.4,0.5994,Positive
209021391,0.0,0.0,0.0,Neutral
209012201,-0.46666666666666673,0.7000000000000001,0.1591,Positive
209006553,-0.22270833333333334,0.3568910256410257,-0.9753,Negative
209006292,-0.03333333333333335,0.5333333333333333,0.5106,Positive
208995072,0.004304954304954293,0.5766955266955267,0.7096,Positive
208967681,0.1875,0.575,0.8338,Positive
208960866,-0.24500000000000002,0.5549999999999999,-0.4404,Negative
212664862,-0.010937500000000003,0.47500000000000003,0.7776,Positive
212664618,0.3,0.1,0.4678,Positive
212664479,0.0,1.0,0.2263,Positive
212663895,0.5,0.5,0.5859,Positive
212663070,0.35,0.65,0.3182,Positive
212662451,0.06999999999999998,0.64,0.7845,Positive
212662231,0.0,0.0,0.0,Neutral
212661680,0.4,0.5,-0.6808,Negative
212660206,-0.12622811970638062,0.531154714850367,-0.7021,Negative
212658613,-0.02132867132867135,0.6417249417249417,-0.9446,Negative
212657717,0.09166666666666667,0.5083333333333333,0.4703,Positive
212657611,0.7,0.6000000000000001,0.4404,Positive
212656795,0.6,1.0,-0.4847,Negative
212654490,0.19999999999999998,0.7,0.1027,Positive
212652451,0.3333333333333333,0.65,-0.5116,Negative
212652430,1.0,0.3,0.765,Positive
212651765,0.5681818181818181,0.37727272727272726,0.7783,Positive
212650469,0.3666666666666667,0.4000000000000001,0.7964,Positive
212649399,0.0,0.0,0.4019,Positive
212649044,-0.17500000000000002,0.25833333333333336,-0.128,Negative
212648696,0.0,0.0,0.0,Neutral
212647557,0.25,0.9,0.0,Neutral
212646129,0.521875,0.7062499999999999,0.9451,Positive
212643625,0.14999999999999997,0.5,-0.8793,Negative
212641397,0.08777548209366388,0.4784435261707988,0.9049,Positive
212641318,-0.15,0.5,0.5106,Positive
212639977,0.625,0.6,0.561,Positive
212639842,0.58,0.42000000000000004,0.8588,Positive
212639189,0.14750000000000002,0.39,0.8903,Positive
212638024,0.03333333333333336,0.7999999999999999,-0.3222,Negative
212636128,0.28125,0.5486111111111112,0.5719,Positive
212633856,0.0,0.0,-0.802,Negative
212630634,0.0,0.0,0.0,Neutral
212627857,-0.08015873015873012,0.6698412698412699,-0.5405,Negative
212627742,0.0,0.0,0.7637,Positive
212627232,0.5,0.5,0.0,Neutral
212623492,-0.4,0.4,0.3612,Positive
212618336,-0.5499999999999999,0.5333333333333333,-0.4471,Negative
212618239,-0.1,0.35,0.0,Neutral
212615934,0.4,0.68,0.8442,Positive
212614224,0.01970213996529786,0.5236626020178652,-0.9952,Negative
212613049,0.0,0.0,0.5509,Positive
212610340,0.21875,0.4270833333333333,-0.1901,Negative
212607724,-0.30000000000000004,0.6000000000000001,-0.7003,Negative
212606960,0.56875,0.7125,0.836,Positive
212602957,0.1875,0.5125,0.8654,Positive
212602317,-0.09043290043290043,0.475064935064935,-0.3296,Negative
212601810,0.14226190476190473,0.5380952380952382,0.9244,Positive
212600983,0.042261904761904764,0.5107738095238095,0.9173,Positive
212600536,0.7,0.9,0.3744,Positive
212599596,0.5,0.6,0.7645,Positive
212599264,0.1477137445887446,0.5698593073593075,0.9835,Positive
212597622,0.05357142857142857,0.5999999999999999,0.9097,Positive
212597058,0.0,0.0,0.3612,Positive
212596569,-0.44999999999999996,0.7333333333333334,-0.8689,Negative
212596238,-0.04948863636363636,0.4429356060606061,0.8639,Positive
212595616,0.8,0.6,0.8885,Positive
212595166,0.16666666666666666,0.4333333333333333,0.5106,Positive
212594736,-0.2625,0.3875,0.3612,Positive
212594689,0.0,0.0,-0.296,Negative
212593942,1.0,1.0,0.6166,Positive
212592775,0.25,0.3333333333333333,0.0,Neutral
212592507,0.06666666666666665,0.6333333333333333,0.5927,Positive
